num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete,flight_period
2,Internet,RoundTrip,29,23,11,Mon,DMKMEL,Australia,Yes,No,Yes,8.83,No,Morning
1,Internet,RoundTrip,40,29,0,Wed,DMKMEL,Australia,No,No,No,8.83,No,Night
1,Internet,RoundTrip,5,17,11,Tue,DMKMEL,Australia,No,No,No,8.83,No,Morning
2,Internet,RoundTrip,86,27,5,Mon,DMKMEL,Australia,Yes,Yes,Yes,8.83,No,Morning
1,Internet,RoundTrip,8,21,11,Fri,DMKMEL,Australia,Yes,No,No,8.83,No,Morning
1,Internet,RoundTrip,37,30,10,Tue,DMKMEL,Australia,Yes,No,Yes,8.83,No,Morning
1,Internet,RoundTrip,22,27,13,Sun,DMKMEL,Australia,Yes,No,No,8.83,No,Afternoon
2,Internet,RoundTrip,173,61,12,Thu,DMKMEL,Australia,Yes,No,Yes,8.83,No,Afternoon
2,Internet,RoundTrip,68,38,6,Wed,DMKMEL,Australia,Yes,No,No,8.83,No,Morning
1,Internet,RoundTrip,7,42,2,Sun,DMKMEL,Australia,Yes,No,No,8.83,No,Night
2,Internet,RoundTrip,106,35,23,Sun,DMKMEL,Canada,Yes,Yes,Yes,8.83,No,Night
2,Internet,RoundTrip,63,23,23,Thu,DMKMEL,Australia,Yes,No,No,8.83,No,Night
1,Internet,RoundTrip,6,43,5,Tue,DMKMEL,Australia,Yes,Yes,No,8.83,No,Morning
1,Internet,RoundTrip,6,193,23,Sat,DMKMEL,Australia,Yes,Yes,Yes,8.83,No,Night
1,Internet,RoundTrip,62,22,1,Sat,DMKMEL,Australia,Yes,Yes,Yes,8.83,No,Night
1,Internet,RoundTrip,24,30,5,Sat,DMKMEL,Australia,No,No,No,8.83,Yes,Morning
4,Internet,RoundTrip,81,30,23,Fri,DMKMEL,Australia,Yes,No,Yes,8.83,No,Night
2,Internet,RoundTrip,33,40,5,Sat,DMKMEL,Australia,No,No,No,8.83,No,Morning
1,Internet,RoundTrip,7,19,23,Wed,DMKMEL,Australia,Yes,No,No,8.83,No,Night
1,Mobile,RoundTrip,68,33,5,Wed,DMKMEL,Australia,Yes,No,No,8.83,No,Morning
1,Internet,RoundTrip,195,20,5,Sun,DMKMEL,Australia,No,Yes,No,8.83,No,Morning
1,Internet,RoundTrip,94,20,9,Tue,DMKMEL,Australia,No,No,No,8.83,No,Morning
1,Internet,RoundTrip,13,25,9,Sat,DMKMEL,Australia,No,No,Yes,8.83,No,Morning
1,Internet,RoundTrip,27,1,7,Wed,DMKMEL,Thailand,No,No,No,8.83,No,Morning
2,Internet,RoundTrip,85,29,2,Wed,DMKMEL,Australia,Yes,No,Yes,8.83,No,Night
1,Internet,RoundTrip,77,29,1,Fri,DMKMEL,Australia,Yes,No,No,8.83,No,Night
1,Internet,RoundTrip,70,45,10,Wed,DMKMEL,New Zealand,Yes,Yes,Yes,8.83,No,Morning
1,Internet,RoundTrip,22,31,10,Tue,DMKMEL,Thailand,No,No,Yes,8.83,Yes,Morning
1,Internet,RoundTrip,1,30,7,Sun,DMKMEL,Australia,Yes,No,No,8.83,No,Morning
1,Internet,RoundTrip,84,37,9,Sun,DMKMEL,Australia,Yes,Yes,No,8.83,No,Morning
2,Internet,RoundTrip,26,18,10,Tue,DMKMEL,Australia,Yes,No,Yes,8.83,No,Morning
1,Internet,RoundTrip,4,89,13,Fri,DMKMEL,Thailand,Yes,Yes,Yes,8.83,No,Afternoon
1,Internet,RoundTrip,48,19,5,Mon,DMKMEL,Australia,No,No,Yes,8.83,No,Morning
1,Internet,RoundTrip,55,39,15,Tue,DMKMEL,Thailand,Yes,Yes,Yes,8.83,No,Afternoon
1,Internet,RoundTrip,117,24,8,Mon,DMKMEL,Australia,Yes,No,No,8.83,No,Morning
1,Internet,RoundTrip,66,26,11,Mon,DMKMEL,Australia,No,No,No,8.83,No,Morning
1,Internet,RoundTrip,47,31,11,Mon,DMKMEL,New Caledonia,Yes,No,No,8.83,No,Morning
2,Internet,RoundTrip,158,21,15,Sun,DMKMEL,Belgium,Yes,Yes,Yes,8.83,No,Afternoon
2,Internet,RoundTrip,243,24,12,Fri,DMKMEL,Australia,Yes,No,Yes,8.83,No,Afternoon
1,Mobile,RoundTrip,73,21,14,Sat,DMKMEL,Australia,No,No,No,8.83,No,Afternoon
1,Internet,RoundTrip,56,30,15,Tue,DMKMEL,Laos,Yes,No,No,8.83,No,Afternoon
1,Mobile,RoundTrip,36,22,4,Mon,DMKMEL,Australia,No,No,No,8.83,No,Night
1,Internet,RoundTrip,153,28,5,Sun,DMKMEL,Australia,Yes,No,No,8.83,No,Morning
1,Internet,RoundTrip,20,17,12,Wed,DMKMEL,Thailand,No,No,No,8.83,No,Afternoon
1,Internet,RoundTrip,41,23,7,Tue,DMKMEL,Australia,No,No,No,8.83,No,Morning
1,Internet,RoundTrip,68,26,1,Sat,DMKMEL,Canada,Yes,No,No,8.83,No,Night
1,Internet,RoundTrip,169,83,23,Tue,DMKMEL,Australia,Yes,Yes,Yes,8.83,No,Night
1,Internet,RoundTrip,32,22,9,Fri,DMKMEL,Australia,No,No,Yes,8.83,No,Morning
1,Internet,RoundTrip,54,28,6,Sat,DMKMEL,Australia,Yes,No,No,8.83,No,Morning
1,Internet,RoundTrip,124,29,11,Thu,DMKMEL,Australia,Yes,Yes,Yes,8.83,No,Morning
1,Internet,RoundTrip,54,32,4,Thu,DMKMEL,Australia,No,No,No,8.83,No,Night
3,Internet,RoundTrip,94,32,13,Mon,DMKMEL,Australia,Yes,No,Yes,8.83,No,Afternoon
2,Internet,RoundTrip,11,17,10,Sun,DMKMEL,Australia,No,No,No,8.83,No,Morning
1,Internet,RoundTrip,128,24,22,Thu,DMKMEL,Australia,No,No,No,8.83,No,Night
1,Internet,RoundTrip,119,17,13,Thu,DMKMEL,Australia,No,No,No,8.83,No,Afternoon
1,Internet,RoundTrip,70,17,11,Sun,DMKMEL,Australia,No,No,No,8.83,No,Morning
1,Internet,RoundTrip,190,24,3,Thu,DMKMEL,Australia,No,Yes,No,8.83,No,Night
1,Mobile,RoundTrip,35,40,0,Wed,DMKMEL,Thailand,Yes,Yes,No,8.83,No,Night
1,Internet,RoundTrip,280,29,17,Mon,DMKMEL,United Kingdom,Yes,No,No,8.83,No,Evening
1,Internet,RoundTrip,11,17,11,Thu,DMKMEL,Australia,Yes,Yes,Yes,8.83,No,Morning
1,Internet,RoundTrip,34,85,6,Wed,DMKMEL,Australia,Yes,No,Yes,8.83,No,Morning
1,Mobile,RoundTrip,272,20,11,Thu,DMKMEL,Australia,No,Yes,Yes,8.83,No,Morning
4,Internet,RoundTrip,103,22,4,Thu,DMKMEL,Australia,Yes,Yes,Yes,8.83,No,Night
1,Internet,RoundTrip,28,29,0,Sun,DMKMEL,Australia,No,No,No,8.83,No,Night
1,Internet,RoundTrip,8,60,20,Mon,DMKMEL,Australia,Yes,No,No,8.83,No,Evening
2,Internet,RoundTrip,28,32,8,Tue,DMKMEL,Netherlands,Yes,No,No,8.83,No,Morning
1,Internet,RoundTrip,41,19,23,Thu,DMKMEL,Australia,Yes,No,Yes,8.83,No,Night
1,Internet,OneWay,68,1,6,Tue,DMKMEL,Australia,Yes,No,Yes,8.83,No,Morning
1,Internet,RoundTrip,0,23,0,Tue,DMKMEL,Australia,Yes,No,No,8.83,Yes,Night
1,Internet,RoundTrip,214,19,9,Mon,DMKMEL,Australia,No,No,No,8.83,No,Morning
2,Internet,RoundTrip,70,25,6,Fri,DMKMEL,Australia,No,No,No,8.83,No,Morning
1,Internet,RoundTrip,66,22,9,Wed,DMKMEL,Australia,Yes,No,No,8.83,No,Morning
3,Internet,RoundTrip,41,17,11,Fri,DMKMEL,Australia,No,No,No,8.83,No,Morning
1,Internet,RoundTrip,22,23,8,Mon,DMKMEL,Australia,No,No,No,8.83,No,Morning
1,Internet,RoundTrip,152,19,1,Sun,DMKMEL,Australia,No,No,No,8.83,No,Night
1,Internet,RoundTrip,29,63,15,Sat,DMKMEL,Australia,Yes,No,No,8.83,No,Afternoon
1,Internet,RoundTrip,183,23,9,Thu,DMKMEL,Australia,Yes,No,Yes,8.83,No,Morning
1,Internet,RoundTrip,37,20,14,Fri,DMKMEL,Thailand,Yes,Yes,Yes,8.83,No,Afternoon
1,Internet,RoundTrip,71,116,3,Sat,DMKMEL,Australia,Yes,Yes,Yes,8.83,No,Night
1,Mobile,RoundTrip,68,33,5,Wed,DMKMEL,Australia,Yes,No,No,8.83,No,Morning
1,Mobile,RoundTrip,68,33,5,Wed,DMKMEL,Australia,Yes,No,No,8.83,No,Morning
1,Internet,RoundTrip,24,38,13,Fri,DMKMEL,Australia,Yes,Yes,No,8.83,No,Afternoon
2,Internet,RoundTrip,58,18,22,Thu,DMKMEL,Australia,Yes,No,Yes,8.83,Yes,Night
2,Internet,RoundTrip,174,30,0,Sun,DMKMEL,Australia,Yes,No,Yes,8.83,No,Night
2,Internet,RoundTrip,19,18,6,Fri,DMKMEL,Australia,Yes,No,No,8.83,No,Morning
1,Mobile,RoundTrip,55,26,3,Wed,DMKMEL,Australia,Yes,No,No,8.83,No,Night
2,Internet,RoundTrip,13,22,4,Wed,DMKMEL,Australia,Yes,Yes,Yes,8.83,No,Night
1,Internet,RoundTrip,13,21,15,Wed,DMKMEL,Australia,Yes,No,Yes,8.83,No,Afternoon
1,Internet,RoundTrip,51,31,10,Thu,DMKMEL,Australia,Yes,No,Yes,8.83,No,Morning
1,Internet,RoundTrip,59,20,14,Sun,DMKMEL,Australia,No,Yes,No,8.83,No,Afternoon
1,Internet,RoundTrip,33,25,6,Sat,DMKMEL,Thailand,Yes,Yes,Yes,8.83,Yes,Morning
2,Internet,RoundTrip,221,42,12,Mon,DMKMEL,Australia,No,No,No,8.83,No,Afternoon
4,Internet,RoundTrip,70,22,10,Tue,DMKMEL,Australia,Yes,No,No,8.83,No,Morning
1,Mobile,RoundTrip,56,27,13,Thu,DMKMEL,Thailand,Yes,No,No,8.83,Yes,Afternoon
1,Internet,RoundTrip,79,17,8,Sun,DMKMEL,Australia,No,No,No,8.83,Yes,Morning
2,Internet,RoundTrip,171,18,6,Thu,DMKMEL,Australia,Yes,No,No,8.83,No,Morning
1,Internet,RoundTrip,39,171,10,Wed,DMKMEL,Thailand,Yes,No,Yes,8.83,No,Morning
1,Internet,RoundTrip,121,30,1,Wed,DMKMEL,Australia,No,No,Yes,8.83,No,Night
1,Internet,RoundTrip,66,33,13,Thu,DMKMEL,Australia,Yes,No,Yes,8.83,No,Afternoon
1,Mobile,RoundTrip,57,18,15,Wed,DMKMEL,Panama,Yes,No,Yes,8.83,No,Afternoon
1,Mobile,RoundTrip,21,89,2,Sat,DMKMEL,Thailand,Yes,Yes,Yes,8.83,No,Night
1,Internet,RoundTrip,9,21,14,Thu,DMKMEL,Australia,Yes,No,No,8.83,No,Afternoon
1,Internet,RoundTrip,25,23,3,Wed,DMKMEL,Australia,Yes,No,No,8.83,No,Night
1,Internet,RoundTrip,120,17,12,Fri,DMKMEL,Australia,No,No,No,8.83,No,Afternoon
2,Internet,RoundTrip,278,20,7,Wed,DMKMEL,Thailand,Yes,Yes,Yes,8.83,Yes,Morning
2,Internet,RoundTrip,53,32,7,Tue,DMKMEL,Australia,Yes,No,Yes,8.83,No,Morning
1,Internet,RoundTrip,30,43,8,Fri,DMKMEL,Australia,Yes,No,Yes,8.83,No,Morning
2,Internet,RoundTrip,251,38,0,Mon,DMKMEL,Australia,No,No,No,8.83,No,Night
1,Internet,RoundTrip,142,46,15,Sat,DMKMEL,Australia,No,Yes,No,8.83,No,Afternoon
2,Internet,RoundTrip,149,19,3,Sun,DMKMEL,Australia,Yes,No,No,8.83,No,Night
1,Internet,RoundTrip,11,17,14,Wed,DMKMEL,Australia,No,No,Yes,8.83,No,Afternoon
1,Internet,RoundTrip,29,19,11,Tue,DMKMEL,Australia,Yes,No,Yes,8.83,No,Morning
1,Internet,RoundTrip,7,30,5,Tue,DMKMEL,Australia,No,No,No,8.83,No,Morning
1,Internet,RoundTrip,26,29,16,Wed,DMKMEL,Australia,Yes,Yes,No,8.83,No,Afternoon
1,Internet,RoundTrip,74,20,9,Thu,DMKMEL,Myanmar (Burma),No,No,No,8.83,No,Morning
2,Internet,RoundTrip,290,40,6,Thu,DMKMEL,Australia,No,No,No,8.83,No,Morning
1,Internet,RoundTrip,89,63,7,Thu,DMKMEL,Australia,No,No,No,8.83,No,Morning
1,Internet,RoundTrip,262,17,2,Mon,DMKMEL,Thailand,Yes,Yes,No,8.83,No,Night
2,Internet,RoundTrip,24,19,11,Tue,DMKMEL,Australia,No,No,No,8.83,No,Morning
1,Internet,RoundTrip,84,29,7,Wed,DMKMEL,Australia,Yes,No,Yes,8.83,No,Morning
2,Internet,RoundTrip,106,20,3,Mon,DMKMEL,Australia,Yes,No,Yes,8.83,No,Night
2,Internet,RoundTrip,7,20,4,Sat,DMKMRU,Thailand,Yes,Yes,Yes,7.42,No,Night
4,Internet,RoundTrip,95,19,1,Sun,DMKMRU,Thailand,Yes,Yes,No,7.42,No,Night
1,Internet,RoundTrip,13,17,6,Sat,DMKMRU,Mauritius,No,Yes,Yes,7.42,No,Morning
1,Internet,RoundTrip,121,59,8,Thu,DMKMRU,Mauritius,No,No,No,7.42,Yes,Morning
1,Internet,RoundTrip,8,22,5,Sun,DMKMRU,Thailand,Yes,No,No,7.42,Yes,Morning
1,Mobile,RoundTrip,10,17,8,Wed,DMKMRU,Germany,No,No,No,7.42,No,Morning
1,Internet,RoundTrip,36,57,8,Wed,DMKMRU,Thailand,Yes,No,No,7.42,Yes,Morning
1,Internet,RoundTrip,15,17,13,Thu,DMKMRU,France,Yes,Yes,No,7.42,No,Afternoon
1,Internet,RoundTrip,161,171,0,Mon,DMKOOL,Australia,No,No,No,8.83,No,Night
2,Internet,RoundTrip,54,29,1,Sat,DMKOOL,Australia,Yes,No,No,8.83,No,Night
1,Internet,RoundTrip,8,58,3,Thu,DMKOOL,Australia,Yes,Yes,Yes,8.83,No,Night
1,Internet,RoundTrip,5,31,9,Fri,DMKOOL,Australia,Yes,No,No,8.83,No,Morning
1,Internet,RoundTrip,14,18,11,Wed,DMKOOL,Australia,No,No,Yes,8.83,No,Morning
1,Mobile,RoundTrip,56,26,1,Sat,DMKOOL,Australia,No,No,No,8.83,No,Night
1,Internet,RoundTrip,14,176,23,Sat,DMKOOL,New Zealand,Yes,Yes,Yes,8.83,No,Night
1,Internet,RoundTrip,11,29,12,Thu,DMKOOL,Australia,Yes,No,No,8.83,No,Afternoon
1,Internet,RoundTrip,20,89,6,Sat,DMKOOL,Australia,Yes,No,No,8.83,No,Morning
1,Internet,RoundTrip,6,66,11,Sun,DMKOOL,Australia,Yes,No,No,8.83,No,Morning
4,Internet,RoundTrip,82,21,6,Wed,DMKOOL,Australia,Yes,Yes,Yes,8.83,No,Morning
1,Internet,RoundTrip,133,23,1,Wed,DMKOOL,Australia,No,No,Yes,8.83,No,Night
1,Internet,RoundTrip,10,89,23,Sun,DMKOOL,Australia,Yes,No,No,8.83,No,Night
1,Internet,RoundTrip,88,29,6,Sun,DMKOOL,Australia,Yes,Yes,No,8.83,No,Morning
1,Internet,RoundTrip,4,28,12,Wed,DMKOOL,Australia,Yes,No,Yes,8.83,No,Afternoon
1,Mobile,RoundTrip,105,18,5,Sat,DMKOOL,Australia,Yes,No,Yes,8.83,No,Morning
1,Internet,RoundTrip,29,27,3,Sat,DMKOOL,Australia,No,No,No,8.83,No,Night
1,Internet,RoundTrip,18,30,3,Tue,DMKOOL,Australia,No,No,No,8.83,No,Night
1,Internet,RoundTrip,222,21,8,Tue,DMKOOL,Australia,No,No,No,8.83,No,Morning
1,Internet,RoundTrip,105,18,8,Sat,DMKOOL,Australia,No,No,No,8.83,No,Morning
1,Internet,RoundTrip,17,58,0,Fri,DMKOOL,Australia,Yes,Yes,No,8.83,No,Night
2,Internet,RoundTrip,0,18,5,Fri,DMKOOL,Australia,Yes,No,No,8.83,No,Morning
1,Internet,RoundTrip,107,19,5,Thu,DMKOOL,Australia,Yes,No,Yes,8.83,No,Morning
2,Internet,RoundTrip,181,17,4,Tue,DMKOOL,Australia,No,No,No,8.83,No,Night
1,Internet,RoundTrip,294,18,3,Fri,DMKOOL,Australia,Yes,Yes,Yes,8.83,No,Night
4,Internet,RoundTrip,315,21,3,Sat,DMKOOL,United Kingdom,Yes,Yes,Yes,8.83,No,Night
1,Internet,RoundTrip,21,28,11,Mon,DMKOOL,Australia,No,No,No,8.83,No,Morning
1,Internet,RoundTrip,140,38,7,Tue,DMKOOL,Australia,Yes,Yes,Yes,8.83,No,Morning
1,Internet,RoundTrip,40,91,12,Fri,DMKOOL,Australia,Yes,No,Yes,8.83,No,Afternoon
1,Internet,RoundTrip,131,18,2,Mon,DMKOOL,Australia,Yes,No,No,8.83,No,Night
1,Internet,RoundTrip,71,21,18,Thu,DMKOOL,Australia,Yes,No,No,8.83,No,Evening
2,Internet,RoundTrip,64,21,10,Sat,DMKOOL,Australia,Yes,No,No,8.83,No,Morning
2,Internet,RoundTrip,390,18,3,Sun,DMKOOL,Australia,Yes,Yes,No,8.83,No,Night
1,Internet,RoundTrip,16,24,14,Tue,DMKOOL,United States,Yes,No,Yes,8.83,Yes,Afternoon
1,Internet,RoundTrip,26,24,11,Wed,DMKOOL,Australia,No,No,No,8.83,No,Morning
1,Internet,RoundTrip,50,37,5,Sat,DMKOOL,Australia,Yes,No,Yes,8.83,No,Morning
1,Internet,RoundTrip,136,64,4,Sat,DMKOOL,Thailand,Yes,Yes,Yes,8.83,No,Night
1,Internet,RoundTrip,41,18,23,Sun,DMKOOL,Australia,No,Yes,No,8.83,No,Night
3,Internet,RoundTrip,78,18,1,Mon,DMKOOL,Australia,Yes,No,Yes,8.83,No,Night
2,Internet,RoundTrip,214,91,9,Thu,DMKOOL,Australia,Yes,No,Yes,8.83,No,Morning
1,Mobile,RoundTrip,43,17,5,Thu,DMKOOL,Australia,No,Yes,No,8.83,No,Morning
3,Internet,RoundTrip,29,72,4,Sun,DMKOOL,Thailand,Yes,No,No,8.83,No,Night
1,Internet,RoundTrip,4,53,6,Thu,DMKOOL,Australia,Yes,No,Yes,8.83,No,Morning
1,Mobile,RoundTrip,17,90,11,Sun,DMKOOL,Thailand,No,No,No,8.83,No,Morning
1,Internet,RoundTrip,68,29,9,Sat,DMKOOL,Australia,Yes,Yes,Yes,8.83,No,Morning
3,Internet,RoundTrip,150,17,1,Sun,DMKOOL,Australia,Yes,No,No,8.83,No,Night
1,Internet,RoundTrip,81,23,6,Thu,DMKOOL,Australia,No,No,No,8.83,No,Morning
1,Internet,RoundTrip,6,31,11,Tue,DMKOOL,Australia,Yes,No,Yes,8.83,No,Morning
2,Internet,RoundTrip,146,25,3,Mon,DMKOOL,Australia,Yes,Yes,Yes,8.83,No,Night
1,Internet,RoundTrip,58,18,1,Wed,DMKOOL,Australia,Yes,No,No,8.83,No,Night
2,Internet,RoundTrip,125,24,0,Mon,DMKOOL,Australia,No,Yes,Yes,8.83,No,Night
1,Internet,RoundTrip,20,49,5,Thu,DMKOOL,Australia,Yes,Yes,Yes,8.83,No,Morning
1,Internet,RoundTrip,56,30,1,Thu,DMKOOL,Australia,Yes,Yes,Yes,8.83,No,Night
1,Internet,RoundTrip,66,18,15,Tue,DMKOOL,Thailand,No,No,No,8.83,Yes,Afternoon
1,Internet,RoundTrip,41,21,4,Thu,DMKOOL,Australia,Yes,No,No,8.83,No,Night
1,Internet,RoundTrip,23,21,6,Fri,DMKOOL,Australia,No,No,No,8.83,No,Morning
1,Mobile,RoundTrip,4,34,9,Sun,DMKOOL,Australia,No,No,No,8.83,No,Morning
2,Internet,RoundTrip,22,17,2,Sat,DMKOOL,Australia,Yes,No,No,8.83,No,Night
2,Internet,RoundTrip,139,23,10,Mon,DMKOOL,Australia,Yes,No,No,8.83,No,Morning
1,Internet,RoundTrip,4,17,23,Thu,DMKOOL,Australia,Yes,Yes,Yes,8.83,No,Night
1,Internet,RoundTrip,11,89,6,Wed,DMKOOL,Australia,Yes,No,No,8.83,No,Morning
1,Internet,RoundTrip,26,45,10,Wed,DMKOOL,Australia,Yes,No,Yes,8.83,No,Morning
1,Internet,RoundTrip,15,28,12,Tue,DMKOOL,Australia,No,No,No,8.83,No,Afternoon
1,Internet,RoundTrip,61,87,10,Mon,DMKOOL,Australia,Yes,Yes,Yes,8.83,No,Morning
1,Internet,RoundTrip,88,30,9,Thu,DMKOOL,Australia,No,No,No,8.83,No,Morning
3,Internet,RoundTrip,115,18,0,Sat,DMKOOL,Australia,Yes,No,No,8.83,No,Night
3,Internet,RoundTrip,118,28,0,Thu,DMKOOL,Australia,Yes,Yes,No,8.83,No,Night
1,Mobile,RoundTrip,4,18,9,Thu,DMKOOL,Australia,No,Yes,No,8.83,No,Morning
1,Internet,RoundTrip,21,86,6,Mon,DMKOOL,Australia,Yes,No,No,8.83,No,Morning
1,Internet,RoundTrip,43,41,5,Mon,DMKOOL,Australia,No,No,No,8.83,No,Morning
1,Internet,RoundTrip,95,23,6,Mon,DMKOOL,Australia,Yes,No,No,8.83,Yes,Morning
1,Internet,RoundTrip,27,46,3,Thu,DMKOOL,Australia,Yes,Yes,Yes,8.83,No,Night
2,Internet,RoundTrip,244,23,11,Mon,DMKOOL,Australia,Yes,Yes,Yes,8.83,No,Morning
1,Internet,RoundTrip,40,27,13,Sat,DMKOOL,Australia,No,No,No,8.83,No,Afternoon
1,Internet,RoundTrip,208,44,3,Wed,DMKOOL,Australia,Yes,No,No,8.83,No,Night
1,Internet,RoundTrip,26,175,0,Wed,DMKOOL,Australia,Yes,No,No,8.83,No,Night
1,Internet,RoundTrip,89,17,5,Thu,DMKOOL,Australia,No,No,No,8.83,No,Morning
1,Internet,RoundTrip,47,29,9,Mon,DMKOOL,Australia,No,Yes,Yes,8.83,No,Morning
2,Internet,RoundTrip,60,21,7,Mon,DMKOOL,Australia,Yes,No,No,8.83,No,Morning
4,Internet,RoundTrip,113,17,6,Thu,DMKOOL,Australia,Yes,Yes,Yes,8.83,No,Morning
1,Internet,RoundTrip,88,21,7,Thu,DMKOOL,Australia,No,No,No,8.83,No,Morning
2,Internet,RoundTrip,83,41,11,Wed,DMKOOL,Australia,Yes,No,No,8.83,No,Morning
1,Internet,RoundTrip,209,43,9,Wed,DMKOOL,Thailand,Yes,No,Yes,8.83,No,Morning
1,Internet,RoundTrip,48,19,12,Fri,DMKOOL,Australia,No,Yes,No,8.83,No,Afternoon
1,Mobile,RoundTrip,58,19,1,Sun,DMKOOL,Australia,No,No,Yes,8.83,No,Night
2,Internet,RoundTrip,167,25,11,Mon,DMKOOL,Australia,Yes,No,Yes,8.83,No,Morning
1,Internet,RoundTrip,20,28,7,Tue,DMKOOL,Australia,Yes,No,No,8.83,No,Morning
2,Internet,RoundTrip,10,26,3,Wed,DMKOOL,Australia,No,Yes,No,8.83,No,Night
2,Internet,RoundTrip,134,23,0,Fri,DMKOOL,Australia,Yes,No,Yes,8.83,No,Night
2,Internet,RoundTrip,51,21,1,Tue,DMKOOL,Australia,Yes,Yes,No,8.83,No,Night
1,Internet,RoundTrip,64,17,6,Thu,DMKOOL,Australia,No,No,Yes,8.83,No,Morning
1,Internet,RoundTrip,14,21,23,Thu,DMKOOL,Australia,No,Yes,No,8.83,No,Night
1,Internet,RoundTrip,13,83,13,Thu,DMKOOL,Thailand,Yes,No,No,8.83,No,Afternoon
1,Internet,RoundTrip,199,49,2,Fri,DMKOOL,United States,No,No,No,8.83,No,Night
1,Internet,RoundTrip,116,31,13,Tue,DMKOOL,Spain,Yes,No,No,8.83,No,Afternoon
1,Internet,RoundTrip,19,17,1,Wed,DMKOOL,Australia,Yes,No,Yes,8.83,No,Night
1,Internet,RoundTrip,182,28,22,Fri,DMKOOL,Australia,No,Yes,No,8.83,No,Night
1,Internet,RoundTrip,6,27,23,Thu,DMKOOL,Australia,No,Yes,Yes,8.83,No,Night
2,Internet,RoundTrip,17,23,3,Wed,DMKOOL,Australia,No,No,No,8.83,No,Night
1,Internet,RoundTrip,45,28,7,Fri,DMKOOL,Australia,Yes,Yes,Yes,8.83,No,Morning
1,Internet,RoundTrip,72,32,5,Tue,DMKOOL,Thailand,No,Yes,Yes,8.83,Yes,Morning
2,Internet,RoundTrip,25,19,12,Wed,DMKOOL,Australia,Yes,Yes,Yes,8.83,No,Afternoon
1,Internet,RoundTrip,34,29,1,Tue,DMKOOL,Australia,Yes,No,No,8.83,No,Night
1,Internet,RoundTrip,15,20,5,Thu,DMKOOL,Cambodia,Yes,Yes,No,8.83,No,Morning
2,Internet,RoundTrip,57,17,2,Wed,DMKOOL,Australia,Yes,Yes,No,8.83,No,Night
1,Internet,RoundTrip,70,33,22,Thu,DMKOOL,United Kingdom,Yes,Yes,Yes,8.83,No,Night
1,Internet,RoundTrip,187,20,8,Sun,DMKOOL,Thailand,No,Yes,Yes,8.83,No,Morning
1,Internet,RoundTrip,20,21,10,Sat,DMKOOL,Australia,No,No,Yes,8.83,No,Morning
2,Internet,RoundTrip,18,66,4,Thu,DMKOOL,Australia,Yes,No,No,8.83,No,Night
2,Internet,RoundTrip,56,22,9,Tue,DMKOOL,Australia,Yes,Yes,No,8.83,No,Morning
2,Internet,RoundTrip,21,22,3,Sun,DMKOOL,Thailand,Yes,Yes,Yes,8.83,No,Night
3,Internet,RoundTrip,22,32,3,Tue,DMKOOL,Thailand,Yes,Yes,Yes,8.83,Yes,Night
2,Internet,RoundTrip,46,23,2,Tue,DMKOOL,Australia,No,No,No,8.83,Yes,Night
1,Internet,RoundTrip,115,22,3,Sat,DMKOOL,Australia,Yes,No,Yes,8.83,No,Night
1,Internet,RoundTrip,37,21,9,Mon,DMKOOL,Australia,Yes,Yes,Yes,8.83,No,Morning
1,Mobile,RoundTrip,34,17,6,Sun,DMKOOL,Thailand,Yes,Yes,Yes,8.83,Yes,Morning
3,Internet,RoundTrip,319,25,8,Fri,DMKOOL,Australia,Yes,Yes,Yes,8.83,No,Morning
1,Internet,RoundTrip,14,76,3,Mon,DMKOOL,Australia,Yes,No,No,8.83,No,Night
2,Internet,RoundTrip,316,30,23,Wed,DMKOOL,Australia,No,No,No,8.83,No,Night
2,Internet,RoundTrip,334,22,6,Sun,DMKOOL,Australia,Yes,Yes,Yes,8.83,No,Morning
1,Internet,RoundTrip,58,29,12,Thu,DMKOOL,Australia,No,No,No,8.83,No,Afternoon
2,Internet,RoundTrip,116,20,22,Tue,DMKOOL,Australia,Yes,Yes,No,8.83,No,Night
1,Internet,RoundTrip,104,30,2,Sun,DMKOOL,Australia,Yes,Yes,Yes,8.83,No,Night
1,Internet,RoundTrip,12,30,0,Wed,DMKOOL,Australia,No,No,No,8.83,No,Night
1,Internet,RoundTrip,92,28,6,Sun,DMKOOL,Australia,Yes,Yes,Yes,8.83,Yes,Morning
1,Internet,RoundTrip,10,87,4,Tue,DMKOOL,Australia,Yes,Yes,No,8.83,No,Night
1,Internet,RoundTrip,3,21,7,Fri,DMKOOL,Australia,Yes,No,No,8.83,No,Morning
4,Internet,RoundTrip,113,21,1,Sun,DMKOOL,Australia,Yes,Yes,Yes,8.83,No,Night
1,Internet,RoundTrip,56,31,14,Mon,DMKOOL,Australia,Yes,No,Yes,8.83,No,Afternoon
1,Internet,RoundTrip,132,31,10,Fri,DMKOOL,United Kingdom,Yes,No,No,8.83,No,Morning
2,Internet,RoundTrip,281,19,5,Wed,DMKOOL,Australia,Yes,No,Yes,8.83,No,Morning
2,Internet,RoundTrip,35,25,10,Tue,DMKOOL,Australia,Yes,Yes,No,8.83,No,Morning
